booking_id,booking_date,travel_date,customer_id,cust_segment,tour_type,channel,payment_method,destination,pax,base_price_vnd,discount_rate,booking_status,revenue_vnd,satisfaction,is_returning
B04127,2025-06-25,2025-07-29,C0414,Family,City Break,,Card,Nha Trang,3,2469000.0,0.13286808760617222,Completed,6423000.0,3.6,True
B04128,2025-06-25,2025-08-18,C0455,Corporate,Family,Website,Cash,TP.HCM,2,3449000.0,0.08529989740441414,Completed,6310000.0,4.0,True
B04129,2025-06-25,2025-09-02,C0032,Corporate,Adventure,Agent,Bank Transfer,Huế,1,4333000.0,0.07280779566587686,Cancelled,0.0,,True
B04130,2025-06-25,2025-07-28,C0207,Young Professional,Family,Website,Cash,TP.HCM,3,3390000.0,0.14539645323059977,Completed,8691000.0,4.9,True
B04131,2025-06-25,2025-09-14,C0080,,City Break,Agent,Card,Hội An,2,1491000.0,0.09756049297652179,Cancelled,0.0,,True
B04132,2025-06-26,2025-08-09,C1436,Corporate,Family,Agent,Card,Hội An,4,2842000.0,0.10978587278848513,Completed,10120000.0,4.0,False
B04133,2025-06-26,2025-08-15,C0437,Student,Beach,Call Center,Card,Phú Quốc,3,4446000.0,0.1351344686437739,Cancelled,0.0,,True
B04134,2025-06-26,2025-08-15,C1437,Young Professional,Adventure,Mobile App,Card,Hội An,1,5132000.0,0.10083231904280572,Completed,4615000.0,4.3,False
B04135,2025-06-26,2025-08-09,C0675,Family,Beach,Website,Card,Huế,3,3639000.0,0.08643224142725872,Completed,9973000.0,3.6,True
B04136,2025-06-27,2025-07-16,C1171,Family,Foodie,,Card,Hạ Long,1,2445000.0,0.06869316576182774,Completed,2277000.0,4.7,True
B04137,2025-06-27,2025-07-23,C1438,Family,Adventure,Website,Card,Hội An,3,4994000.0,0.12298688353734383,Completed,13139000.0,3.8,False
B04138,2025-06-27,2025-08-28,C0553,Family,Cultural,Website,Card,Huế,2,2346000.0,0.12112701000825665,Completed,4124000.0,3.8,True
B04139,2025-06-28,2025-08-23,C0077,Student,Adventure,Agent,Cash,Nha Trang,1,4954000.0,0.08255426417022944,Completed,4545000.0,3.3,True
B04140,2025-06-28,2025-08-09,C0903,Young Professional,Foodie,Website,Bank Transfer,Đà Nẵng,2,2621000.0,0.07807389119749691,Completed,4833000.0,4.2,True
B04141,2025-06-28,2025-08-22,C0678,Family,Beach,Mobile App,Card,Hội An,1,4364000.0,0.08613890246535032,Completed,3988000.0,3.7,True
B04142,2025-06-28,2025-08-19,C1439,Young Professional,Adventure,Website,,Phú Quốc,3,5343000.0,0.12979817556601705,Completed,13948000.0,3.6,False
B04143,2025-06-29,2025-08-12,C1440,Corporate,Beach,Mobile App,Card,Sa Pa,1,3940000.0,0.17571947672717014,Completed,3248000.0,4.1,False
B04144,2025-06-29,2025-07-24,C1399,Family,Cultural,Agent,Card,,2,3455000.0,0.1729338779447988,Completed,5715000.0,4.9,True
B04145,2025-06-29,2025-09-22,C0325,,Cultural,Mobile App,Bank Transfer,TP.HCM,1,2277000.0,0.12309052432579737,Completed,1997000.0,4.6,True
B04146,2025-06-29,2025-08-04,C1201,Student,Family,Website,Card,Sa Pa,4,3506000.0,0.08389544064986272,Completed,12847000.0,4.2,True
B04147,2025-06-29,2025-07-10,C1425,Young Professional,Family,Mobile App,Bank Transfer,Huế,3,3315000.0,0.06212523626026021,Completed,9327000.0,4.5,True
B04148,2025-06-29,2025-08-20,C0606,Family,Cultural,Website,Card,TP.HCM,3,2578000.0,0.1282533390654388,Cancelled,0.0,,True
B04149,2025-06-30,2025-08-01,C0823,Family,Cultural,Mobile App,Cash,Phú Quốc,1,2894000.0,0.11586620072677992,Completed,2559000.0,4.3,True
B04150,2025-07-01,2025-08-18,C0771,Family,City Break,Website,Card,Phú Quốc,1,2427000.0,0.11355646455898184,Completed,2151000.0,3.6,True
B04151,2025-07-01,2025-08-16,C0603,Student,Adventure,Mobile App,E-wallet,Đà Lạt,3,5004000.0,0.1314558068449947,Completed,13039000.0,4.7,True
B04152,2025-07-01,2025-08-06,C0586,Family,City Break,Mobile App,,Phú Quốc,1,2332000.0,0.09504699855493157,Completed,2110000.0,3.7,True
B04153,2025-07-01,2025-08-17,C1441,Student,Adventure,Agent,Card,Đà Nẵng,3,6100000.0,14.7%,Completed,15609000.0,3.9,False
B04154,2025-07-01,2025-08-18,C0124,,Adventure,Agent,Card,TP.HCM,1,5443000.0,0.17459723463258517,Completed,4493000.0,3.8,True
B04155,2025-07-02,2025-08-15,C0985,Student,Beach,Agent,Card,Nha Trang,2,4842000.0,0.13016969994376715,Completed,8423000.0,5.0,True
B04156,2025-07-03,2025-09-20,C1442,Young Professional,Cultural,Website,E-wallet,Đà Lạt,2,2318000.0,0.07962438174522914,Completed,4267000.0,4.4,False
B04157,2025-07-03,2025-07-25,C1293,Student,Adventure,Agent,Cash,Hội An,3,4715000.0,0.11960904339009165,Completed,12453000.0,4.7,True
B04158,2025-07-03,2025-07-31,C1443,Young Professional,Cultural,Call Center,Card,,1,2661000.0,0.11068455912660963,Completed,2366000.0,3.8,False
B04159,2025-07-04,2025-08-11,C0459,Family,Beach,Agent,Cash,TP.HCM,1,3908000.0,0.08096225874605091,Completed,3592000.0,3.9,True
B04160,2025-07-04,2025-09-02,C1080,Young Professional,Cultural,Mobile App,Card,Phú Quốc,1,2502000.0,0.08923234721231826,Completed,2279000.0,4.2,True
B04161,2025-07-04,2025-08-24,C1287,Student,Family,Website,Card,Đà Nẵng,3,3488000.0,0.021266085353425,Completed,10241000.0,4.2,True
B04162,2025-07-04,2025-08-27,C1197,Corporate,City Break,Call Center,Bank Transfer,Đà Nẵng,2,2673000.0,0.09298717016563601,Cancelled,0.0,,True
B04163,2025-07-04,2025-08-13,C1337,Family,Adventure,Mobile App,Card,,1,5852000.0,0.08522583188294568,Completed,5353000.0,5.0,True
B04164,2025-07-05,2025-08-05,C1433,Young Professional,Beach,Mobile App,,Hội An,4,4211000.0,0.037685387009857366,Completed,16209000.0,4.0,True
B04165,2025-07-05,2025-08-27,C1444,Young Professional,Adventure,Website,Card,TP.HCM,4,5214000.0,0.03412014715719314,Completed,20144000.0,5.0,False
B04166,2025-07-05,2025-09-03,C1337,Student,Beach,Mobile App,Bank Transfer,Đà Nẵng,1,4464000.0,0.07679237943370305,Completed,4121000.0,5.0,True
B04167,2025-07-05,2025-09-17,C0002,Family,Family,Mobile App,Bank Transfer,Đà Lạt,1,2633000.0,0.12093624648296084,Completed,2315000.0,3.7,True
B04168,2025-07-05,2025-08-18,C1445,Young Professional,Beach,Website,Card,Nha Trang,5,4730000.0,0.13350167176556968,Completed,20493000.0,5.0,False
B04169,2025-07-05,2025-10-10,C0307,Student,Beach,Call Center,Cash,Phú Quốc,2,3814000.0,0.09489463349410655,Completed,6904000.0,4.1,True
B04170,2025-07-05,2025-08-19,C1446,Student,City Break,Mobile App,Card,TP.HCM,3,2856000.0,0.10796212139713167,Completed,7643000.0,4.7,False
B04171,2025-07-06,2025-08-11,C1447,,City Break,Agent,Card,Nha Trang,2,2511000.0,0.12291612068289051,Completed,4405000.0,5.0,False
B04172,2025-07-06,2025-08-12,C1448,Young Professional,Family,Website,Card,Hội An,1,2857000.0,0.2022415712174087,Completed,2279000.0,4.1,False
B04173,2025-07-06,2025-08-11,C0607,Corporate,Cultural,Agent,Cash,Hà Nội,1,2824000.0,0.13200568287515416,Completed,2451000.0,3.9,True
B04174,2025-07-06,2025-09-08,C0526,Young Professional,City Break,Mobile App,E-wallet,Đà Lạt,2,2149000.0,0.06144403831308057,Completed,4034000.0,4.2,True
B04175,2025-07-06,2025-09-07,C1014,,Adventure,Agent,Card,Hội An,3,4383000.0,0.0757749616759106,Completed,12153000.0,4.5,True
B04176,2025-07-06,2025-07-07,C1020,Young Professional,Foodie,Call Center,Card,Nha Trang,1,2588000.0,0.1358735541966191,Completed,2236000.0,4.7,True
B04177,2025-07-06,2025-08-07,C1092,Young Professional,Adventure,Website,Cash,Sa Pa,2,5329000.0,0.04729161991197076,Completed,10154000.0,4.4,True
B04178,2025-07-07,2025-08-06,C1439,Student,Foodie,Agent,Bank Transfer,Phú Quốc,1,2891000.0,0.12683357754570243,Completed,2524000.0,4.4,True
B04179,2025-07-07,2025-08-12,C0994,Family,Family,Mobile App,E-wallet,Unknown,2,3382000.0,0.11592607226937979,Cancelled,0.0,,True
B04180,2025-07-08,2025-08-23,C1449,Family,Adventure,Website,Card,Hà Nội,1,4872000.0,0.11382445989501562,Completed,4317000.0,3.8,False
B04181,2025-07-09,2025-08-18,C1450,Corporate,Adventure,Website,Card,Phú Quốc,4,5248000.0,0.1144799597742157,Completed,18589000.0,4.6,False
B04182,2025-07-09,2025-07-31,C1451,Young Professional,Adventure,Website,Card,Hạ Long,3,6225000.0,0.06721165370424695,completed,17420000.0,4.0,False
B04183,2025-07-09,2025-08-17,C0075,Corporate,City Break,Mobile App,E-wallet,Phú Quốc,1,2489000.0,0.11815467270547803,Completed,2195000.0,4.5,True
B04184,2025-07-09,2025-08-28,C1402,Student,Cultural,Agent,Card,Nha Trang,4,3264000.0,0.10090074985883084,Completed,11739000.0,3.7,True
B04185,2025-07-09,2025-10-28,C1452,Student,Cultural,Website,Bank Transfer,Unknown,2,2610000.0,0.09339901423526488,Completed,4732000.0,3.9,False
B04186,2025-07-10,2025-09-04,C0785,Family,Family,Website,E-wallet,Đà Nẵng,3,3172000.0,0.1051011861522655,Completed,8516000.0,3.7,True
B04187,2025-07-11,2025-10-06,C0879,Student,Adventure,Website,Cash,TP.HCM,3,5055000.0,0.07889199534802935,Cancelled,0.0,,True
B04188,2025-07-11,2025-08-14,C1092,,City Break,Mobile App,Cash,Hạ Long,2,2860000.0,0.12289903084980087,Completed,5017000.0,4.0,True
B04189,2025-07-11,2025-08-03,C1349,Young Professional,Beach,Website,Card,Đà Lạt,2,3264000.0,0.14226253845574846,Cancelled,0.0,,True
B04190,2025-07-12,2025-10-23,C1453,,Adventure,Agent,Bank Transfer,Đà Nẵng,1,5365000.0,10.3%,Completed,4815000.0,4.0,False
B04191,2025-07-12,2025-09-21,C0986,Young Professional,City Break,Website,Card,Hà Nội,1,2657000.0,0.057882256385807525,Completed,2503000.0,3.3,True
B04192,2025-07-12,2025-09-01,C0697,Family,Beach,Mobile App,Bank Transfer,Hà Nội,1,3925000.0,0.06997351553158776,Completed,3650000.0,4.3,True
B04193,2025-07-13,2025-09-12,C1454,Corporate,Adventure,Mobile App,Bank Transfer,TP.HCM,2,5172000.0,0.12064249278565675,Cancelled,0.0,,False
B04194,2025-07-13,2025-08-29,C1248,Young Professional,Adventure,Mobile App,,Huế,4,5135000.0,0.07072972393339387,Completed,19087000.0,4.5,True
B04195,2025-07-14,2025-08-24,C0787,Corporate,Family,Agent,E-wallet,Đà Nẵng,5,3580000.0,0.13239882231289266,Completed,15530000.0,3.9,True
B04196,2025-07-15,2025-09-06,C1455,Corporate,Foodie,Website,Bank Transfer,Nha Trang,1,2692000.0,0.11960205145237733,Completed,2370000.0,4.6,False
B04197,2025-07-15,2025-09-27,C0424,Young Professional,Beach,Website,Card,Hạ Long,2,4114000.0,0.06974853339015728,Completed,7654000.0,4.0,True
B04198,2025-07-15,2025-09-20,C0945,Young Professional,Foodie,Mobile App,E-wallet,TP.HCM,3,2417000.0,0.08246690174990692,Completed,6653000.0,3.9,True
B04199,2025-07-15,2025-08-02,C1456,Family,Cultural,Mobile App,Card,Phú Quốc,1,2777000.0,0.14861142769044464,Completed,2364000.0,4.3,False
B04200,2025-07-16,2025-08-11,C1026,Student,Adventure,Website,Card,Hạ Long,3,6769000.0,0.12872684240508156,Completed,17693000.0,4.0,True
B04201,2025-07-16,2025-08-29,C1457,Student,Cultural,Agent,E-wallet,Sa Pa,1,2550000.0,0.06720265566850905,Completed,2379000.0,4.3,False
B04202,2025-07-17,2025-08-21,C1458,Family,Cultural,Website,Cash,Hội An,2,2905000.0,0.024841010942330752,Completed,5666000.0,3.8,False
B04203,2025-07-17,2025-08-16,C0399,Young Professional,Cultural,Website,Bank Transfer,Phú Quốc,1,2854000.0,0.10051483070592096,Completed,2567000.0,4.0,True
B04204,2025-07-18,2025-08-05,C1426,Student,Adventure,Agent,Card,Đà Nẵng,1,5797000.0,0.07759239476563885,Completed,5347000.0,4.3,True
B04205,2025-07-19,2025-09-05,C1459,Family,Cultural,Mobile App,Card,Phú Quốc,1,2590000.0,0.0509201150422257,Cancelled,0.0,,False
B04206,2025-07-19,2025-10-08,C0868,Student,Cultural,Website,Card,Nha Trang,1,3202000.0,0.058714164051352845,Completed,3014000.0,5.0,True
B04207,2025-07-19,2025-09-01,C1460,Young Professional,Family,Mobile App,Card,Đà Lạt,3,3071000.0,0.13665109897884115,Completed,7954000.0,4.2,False
B04208,2025-07-20,2025-08-11,C1461,,City Break,,Card,,2,2669000.0,0.07060158004189582,Completed,4961000.0,4.3,False
B04209,2025-07-20,2025-09-07,C0449,Young Professional,Beach,Website,Card,Đà Nẵng,4,4388000.0,0.13876580933726962,Cancelled,0.0,,True
B04210,2025-07-20,2025-09-14,C0534,,Cultural,Agent,Bank Transfer,Phú Quốc,2,2651000.0,0.14617713009524402,Completed,4527000.0,4.8,True
B04211,2025-07-21,2025-09-09,C1462,Corporate,Cultural,Website,Card,Hội An,2,2811000.0,0.06057444176409105,Completed,5281000.0,4.7,False
B04212,2025-07-21,2025-09-29,C1463,Young Professional,Adventure,Website,Bank Transfer,Unknown,2,3513000.0,0.1314747010042817,Completed,6102000.0,4.4,False
B04213,2025-07-21,2025-08-28,C1464,Young Professional,Foodie,Agent,Cash,Phú Quốc,2,3029000.0,0.04916841986350372,Completed,5760000.0,4.2,False
B04214,2025-07-22,2025-09-17,C0324,Family,Cultural,Mobile App,Bank Transfer,Phú Quốc,3,2566000.0,0.09738948821594115,Cancelled,0.0,,True
B04215,2025-07-22,2025-09-23,C1254,Corporate,Family,Website,Cash,Sa Pa,2,2994000.0,0.15189218186373352,Completed,5078000.0,4.0,True
B04216,2025-07-23,2025-09-15,C1159,,Adventure,Website,Bank Transfer,Hạ Long,1,5930000.0,0.1502723429100408,Completed,5039000.0,5.0,True
B04217,2025-07-23,2025-09-15,C0583,Corporate,Cultural,Mobile App,Card,Phú Quốc,1,2704000.0,0.0696273733008613,Completed,2516000.0,3.7,True
B04218,2025-07-23,2025-10-09,C1465,Student,Cultural,Website,Bank Transfer,Huế,2,2439000.0,0.10476481215200585,Completed,4367000.0,4.3,False
B04219,2025-07-24,2025-10-03,C1466,Student,Beach,Agent,Cash,Hà Nội,1,4363000.0,0.056316547064620553,Completed,4117000.0,4.0,False
B04220,2025-07-24,2025-09-21,C1467,Student,Family,Website,Card,Nha Trang,1,3501000.0,0.10244507126599409,Completed,3142000.0,4.3,False
B04221,2025-07-24,2025-07-25,C0217,Young Professional,Cultural,Mobile App,Card,,1,2421000.0,0.09572123410472534,Completed,2189000.0,4.4,True
B04222,2025-07-24,2025-07-28,C0372,Corporate,Adventure,Website,Card,TP.HCM,3,5668000.0,0.07871711832510006,Completed,15665000.0,4.4,True
B04223,2025-07-24,2025-09-01,C0154,Family,Family,Mobile App,E-wallet,TP.HCM,2,3202000.0,0.048027302807166924,Completed,6096000.0,4.6,True
B04224,2025-07-24,2025-08-14,C0477,Young Professional,Family,Agent,E-wallet,Đà Nẵng,3,3548000.0,0.08462665960920628,Completed,9743000.0,3.8,True
B04225,2025-07-24,2025-09-29,C1468,,Adventure,Agent,Card,Hà Nội,1,4414000.0,0.10073200528279203,Completed,3969000.0,3.9,False
B04226,2025-07-25,2025-09-23,C0005,Young Professional,Family,Agent,Bank Transfer,Nha Trang,2,3633000.0,0.10656321152419199,Completed,6492000.0,4.1,True
B04227,2025-07-25,2025-09-05,C1469,Family,Foodie,Mobile App,Card,Nha Trang,1,2626000.0,0.05232586617975528,Completed,2489000.0,4.5,False
B04228,2025-07-26,2025-08-10,C1057,Family,Cultural,Mobile App,Card,Đà Lạt,2,2941000.0,0.068312212377797,Completed,5480000.0,4.9,True
B04229,2025-07-26,2025-08-28,C0703,Young Professional,Adventure,Mobile App,Bank Transfer,Đà Nẵng,4,5804000.0,0.17193867526420403,Completed,19224000.0,4.8,True
B04230,2025-07-26,2025-07-26,C1135,Family,Beach,Agent,Card,Nha Trang,2,4561000.0,0.0646082091890033,Completed,8533000.0,3.9,True
B04231,2025-07-26,2025-10-01,C0260,Corporate,Beach,Website,Cash,Đà Lạt,3,3270000.0,0.16703543228788864,Completed,8171000.0,4.7,True
B04232,2025-07-27,2025-10-07,C1470,Young Professional,Beach,Website,E-wallet,Nha Trang,1,4617000.0,0.18326165879451706,Completed,3771000.0,4.5,False
B04233,2025-07-27,2025-10-07,C0274,Young Professional,Beach,Website,Card,Hà Nội,2,3859000.0,0.07521242117461309,Completed,7138000.0,4.8,True
B04234,2025-07-27,2025-09-26,C1107,Student,Cultural,Agent,,Huế,1,2292000.0,0.14558044434488634,Completed,1958000.0,4.1,True
B04235,2025-07-27,2025-09-05,C1322,Family,Beach,Mobile App,Card,TP.HCM,5,3314000.0,0.03239579215363622,Completed,16033000.0,4.2,True
B04236,2025-07-28,2025-10-02,C0948,Student,Foodie,Website,,Hội An,2,1794000.0,0.13922306363268697,Cancelled,0.0,,True
B04237,2025-07-28,2025-10-10,C1471,Student,Adventure,Website,Card,Hà Nội,3,4324000.0,0.05840374123596706,Completed,12214000.0,4.3,False
B04238,2025-07-29,2025-09-10,C0589,Family,Cultural,Website,Card,Phú Quốc,4,2396000.0,0.1498264216165541,Completed,8148000.0,4.2,True
B04239,2025-07-29,2025-10-26,C0948,Young Professional,Family,,Card,Huế,1,3004000.0,0.012286908770640856,Cancelled,0.0,,True
B04240,2025-07-30,2025-09-28,C0218,Young Professional,Beach,Mobile App,Card,,1,3392000.0,0.1962848934193283,Completed,2726000.0,4.0,True
B04241,2025-07-30,2025-09-09,C0342,Student,City Break,Website,E-wallet,Phú Quốc,4,2203000.0,0.07801041223531402,canceled,8125000.0,5.0,True
B04242,2025-08-01,2025-09-19,C1064,Corporate,City Break,Website,Bank Transfer,Hạ Long,4,2640000.0,0.08952898160293767,Completed,9615000.0,4.2,True
B04243,2025-08-02,2025-10-13,C1165,Young Professional,Foodie,Agent,Card,Hạ Long,2,2554000.0,0.06365431201346156,Completed,4783000.0,4.6,True
B04244,2025-08-02,2025-09-21,C1472,Family,Beach,Call Center,Cash,Huế,1,3522000.0,0.05064837413142983,Cancelled,0.0,,False
B04245,2025-08-02,2025-10-13,C1473,Corporate,Beach,Agent,Bank Transfer,Đà Lạt,1,3032000.0,0.15471686479019997,Completed,2563000.0,4.4,False
B04246,2025-08-03,2025-10-13,C1106,Student,Beach,Website,Card,Đà Nẵng,2,4404000.0,0.17485270186347024,Completed,7268000.0,4.5,True
B04247,2025-08-03,2025-09-30,C1051,Young Professional,Family,Agent,Bank Transfer,Phú Quốc,1,3330000.0,0.13847085666512354,Completed,2869000.0,4.1,True
B04248,2025-08-04,2025-09-28,C0693,Student,Family,Mobile App,Cash,Đà Lạt,1,2967000.0,0.058074900013437084,Cancelled,0.0,,True
B04249,2025-08-04,2025-09-04,C1474,Young Professional,Beach,Agent,Card,Sa Pa,1,4171000.0,0.09033814112969021,Completed,3794000.0,4.8,False
B04250,2025-08-04,2025-10-06,C0668,Student,Family,Website,Cash,,3,3046000.0,0.09777102958195133,Completed,8245000.0,5.0,True
B04251,2025-08-05,2025-09-24,C0258,Young Professional,Beach,Mobile App,Bank Transfer,Hội An,2,4511000.0,0.11914715766575547,Completed,7947000.0,4.6,True
B04252,2025-08-05,2025-09-03,C1388,Young Professional,Family,Agent,Bank Transfer,Phú Quốc,3,3408000.0,0.16409756911629,Completed,8546000.0,4.4,True
B04253,2025-08-06,2025-09-19,C0270,Family,Foodie,Agent,,Hội An,1,1906000.0,0.1178283880713062,Completed,1681000.0,3.4,True
B04254,2025-08-09,2025-11-04,C1475,Family,Cultural,Mobile App,Cash,Phú Quốc,2,2652000.0,0.1495976047862554,Completed,4511000.0,3.7,False
B04255,2025-08-10,2025-09-24,C1476,,Beach,Website,Card,Hạ Long,2,4006000.0,0.08055908427476263,Completed,7367000.0,4.1,False
B04256,2025-08-10,2025-11-10,C1477,Young Professional,Beach,Agent,Cash,TP.HCM,4,3461000.0,0.11163465256372065,Completed,12299000.0,4.6,False
B04257,2025-08-10,2025-10-11,C1478,Young Professional,Cultural,Agent,Card,Nha Trang,3,3310000.0,0.0976906203452471,Completed,8960000.0,3.9,False
B04258,2025-08-10,2025-08-30,C1479,Corporate,Foodie,Mobile App,Card,Đà Lạt,3,2664000.0,0.1114355612096101,Completed,7101000.0,4.0,False
B04259,2025-08-10,2025-09-28,C0200,Student,Cultural,Website,Cash,Hà Nội,3,2813000.0,0.08900023948211024,Completed,7688000.0,4.6,True
B04260,2025-08-12,2025-09-28,C0641,Young Professional,Family,,Cash,Hội An,1,2519000.0,0.09453522249924079,Completed,2281000.0,5.0,True
B04261,2025-08-12,2025-08-15,C1480,Student,Beach,Agent,Bank Transfer,Phú Quốc,2,4307000.0,0.03072162128988383,Completed,8349000.0,3.9,False
B04262,2025-08-13,2025-10-15,C0491,Family,City Break,Mobile App,Cash,Nha Trang,4,2428000.0,0.030373620320793826,Completed,9417000.0,4.9,True
B04263,2025-08-13,2025-10-13,C0135,Student,Adventure,Agent,,Hội An,3,4490000.0,0.09300926525654528,Cancelled,0.0,,True
B04264,2025-08-14,2025-10-10,C1334,Student,City Break,Website,Card,Hạ Long,1,2579000.0,0.10661948432152002,Completed,2304000.0,3.3,True
B04265,2025-08-15,2025-10-11,C1481,Student,Cultural,Agent,Bank Transfer,Huế,1,2202000.0,0.04407594859757098,Completed,2105000.0,3.4,False
B04266,2025-08-16,2025-10-12,C1482,Young Professional,Cultural,Website,Card,TP.HCM,1,2259000.0,0.08470156025998175,Cancelled,0.0,,False
B04267,2025-08-16,2025-10-07,C1483,Family,Cultural,Agent,E-wallet,Nha Trang,1,2956000.0,0.04619333126225947,Completed,2819000.0,4.5,False
B04268,2025-08-17,2025-10-19,C1484,Student,Cultural,,Cash,Hội An,1,2708000.0,0.12939733587353144,Completed,2358000.0,4.7,False
B04269,2025-08-17,2025-09-28,C1485,Young Professional,Family,Website,Card,Huế,4,2789000.0,0.11482584019593085,Completed,9875000.0,3.8,False
B04270,2025-08-17,2025-10-04,C0194,Young Professional,Cultural,Website,E-wallet,Đà Lạt,4,2525000.0,0.0839310901457336,Completed,9252000.0,4.4,True
B04271,2025-08-17,2025-09-09,C1050,Family,Beach,Website,Card,Hà Nội,4,3866000.0,0.08691003278672291,Completed,14120000.0,4.5,True
B04272,2025-08-18,2025-09-27,C1486,Family,Beach,Agent,Card,Huế,1,3547000.0,0.10997707353016868,Cancelled,0.0,,False
B04273,2025-08-18,2025-10-27,C0044,Young Professional,Cultural,Website,Card,Huế,1,2269000.0,0.1550636587259978,Completed,1917000.0,3.7,True
